app_name,app_id,review_id,user_name,review_text,rating,review_date,thumbs_up_count,matched_keywords
Starbucks Indonesia,com.starbucks.id,778828ca-08ab-4a9e-b88b-c6d29e43f3b5,Vic Setyono,internet ngga kenapa2 ga bs dibuka...,3,2026-04-05 11:44:14,0,
Starbucks Indonesia,com.starbucks.id,70456a04-fdce-42f3-9f22-4aed4750f005,Vanny Amalia,"overall bagus, cuman untuk ketersediaan store yang ada dimalang ga semua store masuk. kyk sore di Ijen contohnya, masa kalah sama aplikasi kompetitor kyk kopken, fore",3,2026-02-08 09:09:54,1,
Starbucks Indonesia,com.starbucks.id,b4026204-82ec-4edf-9a68-c47d12ac3b66,abilene lola,sudah pengajuan email. semoga ada tanggapan segera.,3,2025-11-03 10:43:13,2,
Starbucks Indonesia,com.starbucks.id,5f18956c-a902-4d27-8956-3d5f21c8b894,tomi hartomy,aplikasi tiba2 ga bisa login rooted device gimana nih min mau jajan juga,3,2025-09-25 14:02:55,0,
Starbucks Indonesia,com.starbucks.id,b5fd8697-2bfb-4ab4-a44e-bfbe5bb8a746,Irvan Maulana,"wah, kok habis update terbaru malah dianggap pakai root ya? Padahal masih bawaan xiaomi hyperos 2...",3,2025-09-04 15:54:56,2,
Starbucks Indonesia,com.starbucks.id,27d19934-0fb9-494a-bcde-d4990cdc2214,Retno Pangastuti,sudah diupgrade kok malah tidak mau dibuka...tolong diperbaiki,3,2025-09-04 06:55:41,2,
Starbucks Indonesia,com.starbucks.id,d224456a-7b58-46b2-8a70-3a39604029dd,Yanti dharmawan,kenapa aplikasi nya tiddak biisa dibuka yah,3,2025-04-26 15:10:09,0,
Starbucks Indonesia,com.starbucks.id,6a67317b-be2f-4c57-aca3-df0836f57fd9,Isabella Isabel,Ga bisa buat daftar,3,2024-05-27 12:03:41,0,
Starbucks Indonesia,com.starbucks.id,9badb666-cdf5-4d82-9786-df434722894f,rumi djalil,"Poin di devaluasi lebih dari 40 persen. 1 free dinaikkan dari 100 menjadi 120 poin. Dan 1 poin dinaikkan dari 5rb jadi 6rb Untuk 1 free sebelumnya perlu belanja 500rb, sekarang harus belanja 720rb.",3,2023-12-09 15:30:24,0,
Starbucks Indonesia,com.starbucks.id,a5a199e0-b3b0-4bf5-8e23-86485ed585e4,Amellia Octaviani Putri,Gk bisa login 😫😫😫,3,2023-10-22 07:37:31,0,
Starbucks Indonesia,com.starbucks.id,f0acd667-45aa-4420-b33e-87c64366a4f4,Monika Putri,Cara masuk daftar nya gimana sih referral code terus minuman favorit gitu,3,2023-08-20 15:55:35,0,
