app_name,app_id,review_id,user_name,review_text,rating,review_date,thumbs_up_count,matched_keywords
Gojek / GoFood Netral v2,com.gojek.app,4f4ffd5e-f3b1-441e-b4ac-146a640b7599,rexq dio,"untuk fitur grab food, sepertinya mengalami masalah pada pilihan terdekat dan lainnya. bukannya dulu terdekat itu di urutkan dari terdekat sampai terjauh? sekarang hanya range tertentu saja, dan itu pasti diulang² terus jika di slide ke bawah.",3,2026-06-06 10:13:55,33,grab food
Gojek / GoFood Netral v2,com.gojek.app,5bc79e6c-2803-4c7f-b1f5-bd489849af76,Oxta Wulandari,gofood napa si susah bgt driver. udah 2x order dr siang dan mlm gini trs. apa karna pake pengiriman reguler. tp sebagai konsumen kita gamau tau dong itu kan voucher dr apk. bad bgt,3,2026-06-05 20:11:15,0,gofood
Gojek / GoFood Netral v2,com.gojek.app,aaadc050-6a48-465e-86ca-8ff6b9ff64c0,Rommy,"kurangi bintang, dari dulu kesel bgt pesen gofood alamat nya selalu ganti otomatis.",3,2026-06-01 20:46:49,1,gofood
Gojek / GoFood Netral v2,com.gojek.app,dbed353b-a83c-4c06-8dfc-e9263ba47fef,I Wayan Agus Wijaya,"rating dan ulasannya resto di gofood cuma terlihat dari customer aja, yang dari driver tidak terlihat, kan pengen tau juga bagaimana resto memperlakukan driver bagaimana",3,2026-05-29 07:40:26,1,"gofood, resto"
Gojek / GoFood Netral v2,com.gojek.app,6000690d-d1ee-4cca-9330-be9767dbb386,Augy Wardha Maulana,"Aplikasinya sangat membantu untuk transportasi, pesan makanan, dan kebutuhan harian 😄 Fitur lengkap dan ekosistemnya luas. Namun kadang harga naik turun tidak konsisten, dan beberapa layanan juga bisa terasa mahal di jam tertentu. User experience masih oke, tapi bisa lebih stabil dan transparan lagi 👍",3,2026-05-28 15:09:23,1,makanan
Gojek / GoFood Netral v2,com.gojek.app,22b3479d-7f4f-41a5-b489-242216a076fb,Vine Wool,aplikasinya bagus minimal diperbaikin min kayak misalnya beli makanan pas udah pembayaran untuk beli makanan terus makanan di proses tapi belum sama sekali dapat driver sampe 5 menit mending langsung dibatalin min jangan harus tunggu sampai 1 jam lebih keburu mati kelaparan,3,2026-05-27 18:45:33,1,makanan
Gojek / GoFood Netral v2,com.gojek.app,344f5daf-19ca-4de9-93c2-25753a56927d,nana Kristina,"Aplikasi nya lama bikin sebel udh aktifkan fitur gofood exspress malah datang nya telat trs udh berkali kali kek gini bikin males, driver nya juga nolak Mulu kalo GK nolak diterima tapi GK jalan tambah bikin males hadee mohon dibenerin dong gojek",3,2026-05-27 11:39:57,1,gofood
Gojek / GoFood Netral v2,com.gojek.app,52e0af9a-e4e2-4cb1-8d1c-b74fa664ba8a,Azalea Latisha,"apaan pesen gofood udh 1 jam blm dapet driver, di suru batalin yudh ku batalin trs pesen lagi tetep ga dpt alhasil nunggu 1 jam an lgi kgk dapet apa²... di kira org ga laper apa :( lain kli siapin dulu drivernya baru siapin makanannya",3,2026-05-26 19:19:18,1,"gofood, makanannya"
Gojek / GoFood Netral v2,com.gojek.app,cae43f76-2c05-4d48-a27f-34b1fbd1bbfe,MUHAMMAD ZAHIR ALI ZAHIR,"sistem navigasinya kurang bagus, dari sekian banyaknya gojek, mengapa saat saya yang pesan tidak dapat2. trs kenapa jobnya yang gofood itu dibedakan dengan jobnya gojek?? kan kalo sama2 gojek artinya masih bisa dong untuk saling bantu. apakah karna tipnya kurang banyak?? inti dari ini saya hanya mau bilang kalo navigasinya tolong ditingkatkan lagi. terimakasih",3,2026-05-26 17:57:32,2,gofood
Gojek / GoFood Netral v2,com.gojek.app,3e70ba64-7d41-4b44-b5a9-671878c183ad,Fadli Iskandar,"ulasan ku yang dari tahun-tahun lalu bintang 5 sekarang jadi update turun ke bintang 3 , dari banyak nya pesanan ku selalu dapet driver baik, tetapi baru pertama kali minggu ini dapat driver kurang berkenan (tidak baik) , intimidasi customer dari awal di resto saja chat driver sudah beda sendiri, belum juga jalan ke titik pengantaran udah banyak pesan² tidak baik, tolong kalau ada orang depresi masalah pribadi jangan di bawa ke tempat kerja, profesional kode etik harusnya driver paham.",3,2026-05-25 01:13:39,1,resto
Gojek / GoFood Netral v2,com.gojek.app,49812eac-c34b-421b-bcc7-7e1331d88b50,Chilary Sasclarissa Ogi,"kalo keluar kota gojeknya ga bisa buat pesan makan, jln dll",3,2026-05-24 18:23:31,1,pesan makan
Gojek / GoFood Netral v2,com.gojek.app,fe2fe556-9afb-47cf-8258-12b7f3ee54de,Pengguna Google,Kalau pesan makanan kenapa enggak bisa kirim gambar dari galeri foto ya buat nunjukin ke driver,3,2026-05-21 20:10:03,7,makanan
Gojek / GoFood Netral v2,com.gojek.app,d8f43a1c-f110-409d-aad3-ca0320a2dcdb,Fafa Ganteng,makanan lengkap hanya biaya pengiriman terlalu mahal harap bisa di turunkan ya,3,2026-05-20 20:57:44,1,makanan
Gojek / GoFood Netral v2,com.gojek.app,4e1569c2-01b5-40a7-b4c6-413fbb6b9db1,cipscipcup,gojek tolong lemot banget kenapa ya??? aplg pas buka gofood,3,2026-05-17 20:58:53,1,gofood
