app_name,app_id,review_id,user_name,review_text,rating,review_date,thumbs_up_count,matched_keywords
GoBiz / GoFood Merchant negatif,com.gojek.resto,0b4fd0dd-f808-420a-8f8d-4ae05278998f,Joe Indi,stop kompensasi klo GK bisa diklaim. mitra udah sepi malah rugi ulah pesanan dibatalin.,1,2026-06-07 21:59:05,0,"mitra, pesanan"
GoBiz / GoFood Merchant negatif,com.gojek.resto,96d6cec6-dd7a-42f5-ad69-b423e1b58d75,Wita Windayani,"saranku sih sistem terima orderannya yang di perbaharui , kalau pihak resto belum terima orderan langsung tolak otomatis aja sesuai waktu yang sdh di tentukan, bukannya malah di terima, orang yang kadang kecapek an trs lupa tutup restonya pas tengah malam tiba"" dpt orderan yang di terima otomatis dari aplikasi gak banget deh, ya kalau stock nya ada pas stocknya gak ada gojeknya yang marah"" sama pihak resto🙂",2,2026-06-07 11:17:16,0,"resto, orderan"
GoBiz / GoFood Merchant negatif,com.gojek.resto,caac92c3-2f6d-4795-b38e-adaa0ea2dfc7,Muhammad Qori Arrasyid,"saya sangat kecewa dengan aplikasi,sebagai pelaku usaha saya sudah mendaftar gofood merchant,tetapi udah 3 minggu belum juga diaktivasi dalam keterangan 2 hari kerja,sampai sekarang saya tidak bisa tambah menu.",1,2026-06-07 10:26:08,0,"gofood, merchant, menu"
GoBiz / GoFood Merchant negatif,com.gojek.resto,fd8fb2e4-dac7-418b-90b4-411bbc349b4e,Kasman Kasman,"Kadang gak ada notif orderan masuk tiba² driver dah nongol di outlet, mau pencairan dana untuk belanja subuh sering freeze alias gak bisa, masih mending versi aplikasi yang dahulu coba dong tolong dibenerin supaya bug nya fixed",1,2026-06-07 06:15:20,0,"orderan, orderan masuk, driver, pencairan, outlet"
GoBiz / GoFood Merchant negatif,com.gojek.resto,76585cdf-4b71-4570-bce0-09b72ab63821,Saung kangMus,potongan semakin besar aja 21% belum lagi subsidi promo cuma 35 % ampun dah gojek mana aplikasi sering ngleg,1,2026-06-06 17:46:57,0,promo
GoBiz / GoFood Merchant negatif,com.gojek.resto,13818246-ee5d-4f9e-90e7-74176fcf1c9d,ilhamCut,"pdhl ini aplikasi gue bangga² kan sm aplikasi sblh soal pendapatan,, biasa nya kl ada saldo masuk dr pelanggan lgsg di TF ke rekening bank, tp 4 hari yg lalu ada saldo masuk dr pelanggan malah di potong lg pdhl udh biasa dpt segitu ehhh skrg malah dpt saldo minim, malah saldo hilang tinggal 0 🤐🤐",2,2026-06-06 16:19:45,0,"saldo, pendapatan, pelanggan"
GoBiz / GoFood Merchant negatif,com.gojek.resto,00a58a62-7d04-4c9e-85b9-e181f7c1149f,Amat Barudin,"orderan batal, sudah mengajukan kompensasi dan disetujui, tapi ditungguin seminggu gak cair cair.",1,2026-06-06 08:02:44,0,orderan
GoBiz / GoFood Merchant negatif,com.gojek.resto,0a0170d6-29ec-4cca-b26f-53c64e5df201,Opal Leno,aplikasi ga jelas pesanan udah siap bisa aja di batalkan sistem.,1,2026-06-05 22:56:28,0,pesanan
GoBiz / GoFood Merchant negatif,com.gojek.resto,78b61403-099d-456a-93a3-7a0212b6ccdd,Muhammad Ishak,"aplikasih ini berpihak sama konsumen, kalau resto dapat bintang 1 dengan alasan yang tidak jelas yang ingin menjatuhkan nama resto, kalau resto lapor ke gojek tidak ada jawaban",1,2026-06-05 17:12:44,1,resto
GoBiz / GoFood Merchant negatif,com.gojek.resto,de6df885-1399-41af-a17d-e175d95de16b,reno peci hasan natural,"kenapa uang saya tidak bisa dicairkan ini hari ke dua transaksi gopay dan gofood sejak kemarin tidak bisa dicairkan, jangan menahan hak orang lain",1,2026-06-05 05:41:46,0,"gofood, transaksi, gopay"
