app_name,app_id,review_id,user_name,review_text,rating,review_date,thumbs_up_count,matched_keywords
Domino's Pizza Indonesia,com.phonegap.dominos,cf7f3088-952f-46de-a863-7a7662edf901,Agus Finisha,"Tidak bisa menambahkan alamat, gimana mau delivery?",3,2026-06-01 03:13:06,0,
Domino's Pizza Indonesia,com.phonegap.dominos,69e0966c-1105-43e7-b7ec-5551148f1fd4,yola junita,kecewa karena sekarang pas mau pesan malah tulisannya area pengantaran di luar jangkauan. padahal dulu sering langsung order di aplikasi ini bisa diantar sampai rumah. semoga ada perbaikan. makasih.,3,2026-05-16 09:46:27,0,
Domino's Pizza Indonesia,com.phonegap.dominos,edbb52a0-1d5b-4256-9711-cec5ba557bf6,Ayu Nurhajah,ga bisa masukin alamat,3,2026-05-10 11:41:39,1,
Domino's Pizza Indonesia,com.phonegap.dominos,dbe9c6cd-0c8c-43c1-9ad2-f557aad7fcd9,irfan dadi nurmansyah,"pada dasarnya aplikasi bagus cuman berat euy..ngelag di snapdragon 685. memudahkan order tanpa perlu ke outlet, banyak diskon juga hanya saja pembayarannya terbatas, engga bisa virtual account, qris. coba bisa pake qris, tinggal scan.",3,2026-05-09 16:38:58,0,
Domino's Pizza Indonesia,com.phonegap.dominos,f51e1174-203c-4f87-b1d5-8d957a8403c7,sinatrya aji,"makanannya oke, saya gak ada masalah. appnya juga user frieny, cukup ok. tapi estimasi waktu pengiriman sungguh useless. udah masuk sttus ""sedang dikirim"" tapi timer 30menitnya gak jalan.. dan kenyatannya LEBIH DARI 30 MENIT..",3,2026-05-03 18:43:58,1,
Domino's Pizza Indonesia,com.phonegap.dominos,2c3c9922-dc01-4934-b8ab-4be46e2c333d,Ramah sanjaya,gak bisa pesan kn orang rumah aneh masa harus ke loksit hpnya sih,3,2026-05-01 16:41:50,0,
Domino's Pizza Indonesia,com.phonegap.dominos,01a77415-fdce-4ecb-9b90-e496eab88a6b,Akmal MlyH,"KAGAK BISA NYIMPEN ALAMAT RUMAH, KENAPA YA? UDAH DI COBA DI HP HP TEMEN KU JUGA TETEP GA BISA, GIMANA MAU PESEN NYA, ANEHH!!!",3,2026-04-30 12:42:43,0,
Domino's Pizza Indonesia,com.phonegap.dominos,ba41cd76-e9e2-498b-a0ff-f28bf42885c5,Ukhti yulia,semenjak di update versi baru jd lemot bukan makin bagus tp malah tmbh jelek,3,2026-04-09 17:54:50,0,
Domino's Pizza Indonesia,com.phonegap.dominos,bf535549-cbb0-41e9-96d8-50f0e766fc80,Ariyanto,ini aplikasi masih berat banget yahh,3,2026-04-02 17:56:59,0,
Domino's Pizza Indonesia,com.phonegap.dominos,a76e1548-ccbc-4522-ad4b-d7538cae6509,Feidy Damkar kalibata,pesan dari jam 17.29 sampai skrng 21.35 belum sampai juga pesanan sya pdhal di situ sudah tertera pesanan d antar tp sya blum menerima pesanan tersebut 🙏🙏,3,2026-03-08 21:36:44,0,
Domino's Pizza Indonesia,com.phonegap.dominos,b46b1638-fba9-4b67-bbf5-99401dd40ae5,Irvan Maulana,"Aplikasi versi terbaru agak pelan responnya dibanding versi sebelumnya. Kelebihannya sih gambarnya lebih gede. Edit : astaga berat, mending via web sih ini",3,2026-02-21 15:09:17,3,
Domino's Pizza Indonesia,com.phonegap.dominos,5d69dcbb-6a02-4a9a-9835-1938ba14dbdf,Adi dian,sayang sekali tidak ada gerai cabang di daerah saya sehingga saya tidak bisa memesan,3,2026-02-20 19:09:28,0,
Domino's Pizza Indonesia,com.phonegap.dominos,3b2c68cf-800d-46da-9a42-541f1a3660b0,RIZKY GEMING,saya kasih bintang tiga karena digorontalo nggak adaaaaa tolong lah buka disituu saya bosan makan pizza hut mulu,3,2026-02-09 18:42:20,0,
