app_name,app_id,review_id,user_name,review_text,rating,review_date,thumbs_up_count,matched_keywords
HOKBENAJA,id.co.hokben.revamp,602f6e0f-cbd5-4f9f-81ec-a0ab61722b92,rendita gondowati,Aplikasi lambaattt walau sudah update,3,2026-04-10 06:48:28,0,
HOKBENAJA,id.co.hokben.revamp,28932796-6788-4238-a378-46b6ef8b4426,wafa majidah,"udh berapa kali order dine in lewat aplikasi, pasti harus konfirmasi lagi ke kasirnya. kenapa bisa ga masuk ke sistemnya gitu? yang tadinya mau cepet, jadi tambah lama nunggunya",3,2026-02-17 18:10:37,4,
HOKBENAJA,id.co.hokben.revamp,4b468e99-dbfc-4fb9-bb98-9dc981272473,Mutiara Ramadhani,"setelah update tgl 13/2/26 saya seperti mengalami kemunduran diaplikasiki ini karna harga yang tertera malah harga sebelum pajak.. udah bener harganya inc pajak jadi ga pusing ngitung lagi. mohon diperbaiki yaah, thanks",3,2026-02-13 18:46:00,8,
HOKBENAJA,id.co.hokben.revamp,92c8436c-2bf7-4116-8960-77568329899a,nazar uddin,KECEWA bingit order via aplikasi HokBen dine in di blok m plaza Jakarta Selatan error Mulu di menu pembayaran .... Hadehhhhhh Hadehhhhhh padahal lmyn promo promo nye,3,2025-12-25 12:48:52,0,
HOKBENAJA,id.co.hokben.revamp,5cd8a015-d3ee-46c0-8270-68234e3b892a,Azzam,"beli kori konyaku coklat lewat aplikasi di hokben kalimalang, sudah berhasil payment. Ternyata sampai storenya, koori konyaku coklat ga ada karena rusak mesinnya dan tidak bisa dibatalkan. Harusnya jika mmg kosong tidak bisa dipesan. Terpaksa ganti rasa strawberry, padahal ga suka.",3,2025-07-18 14:30:16,7,
HOKBENAJA,id.co.hokben.revamp,50df24fd-e633-4af3-b81b-168d40a95d9a,Aqeel Ukail,ini kok payment di out let nya gabisa tolong di perbaiki,3,2025-06-13 14:46:32,0,
HOKBENAJA,id.co.hokben.revamp,4611bff2-51da-4f19-ad5e-6e690b02afb0,Fajar Putra,"aplikasinya lemot sama patah2 pas milih menu. ui nya pas pilih menu promo, cuma klik hyperlink. kaya web mobile di masukin ke aplikasi mobile. semoga kedepannya lebih siap pakai sama lebih optimal.",3,2025-06-09 12:57:32,23,
HOKBENAJA,id.co.hokben.revamp,64e3f410-759c-4f3d-bf41-8ff4eec655e5,Lattela Thetic,petanya sulit. VA bca tdk bisa,3,2025-06-04 16:42:06,0,
HOKBENAJA,id.co.hokben.revamp,896f9b95-7e1c-4ab1-aab5-34b3737bd6b8,mona hastanti,"saya kalau mau hapus item menu yang ada di keranjang dan tidak jadi di beli,kenapa tidak bisa? dan saya coba beli menu makanan, san memasukkan voucher free kids menu juga tidak bisa, mohon segera diperbaiki. terimakasih",3,2025-04-22 12:56:37,1,
HOKBENAJA,id.co.hokben.revamp,2fdb52f4-9af6-473c-b3cf-a8542561578f,hilda muzdalifah,"Gk ngerti sama aplikasinya, ada opsi bayar di tempat tp gk bisa knpa??? Dn payment di Daan Mogot terbatas bngt jadi gk bisa coba opsi app yg berpromo,",3,2025-02-26 19:38:37,1,
HOKBENAJA,id.co.hokben.revamp,be2f630f-fdba-4dbe-832b-efcbf960ae13,Yuditea Jnr,aplikasi delivery ga bisa di-tracking aturan sih ada jd tau sudah nyampe mana,3,2025-02-23 20:34:23,1,
HOKBENAJA,id.co.hokben.revamp,e554be76-dfb2-45c1-8896-8cd539f91b86,Inney Inney,"Aplikasi tidak berjalan dengan baik. Sudah order dari pagi di aplikasi, tetapi sampai jam kedatangan di pilih tidak datang, di aplikasi tau2 menghilang, udah bayar lunas, komplain lama tidak langsung di kasih kejelasan. Tolong di perbaiki lagi untuk aplikasi.",3,2024-12-17 12:02:27,10,
HOKBENAJA,id.co.hokben.revamp,b963bfb8-2916-4007-bf4d-ce3f6df4789a,Tika,Aplikasi seharusnya mempermudah dan mempercepat pelayanannya...auto uninstall langsung,3,2024-09-28 20:02:46,3,
